"pronoun"	"verb"	"context"	"filename"
"102479"	"he"	"smiled"	" LAND-IN-LIMBO _ The day before he died, Charles Dille came home. The ambulance turned off Feedwire Road into the pin oak-lined lane to his family's farm market. Though his eyes were all but shut, paramedics propped him up, hoping he might catch a final glimpse of his 489-acre farm. ``That night, he smiled,'' said Jim Dille, Charles Dille's youngest son. ``I believe he saw where he was.'' Sweet Arrow Farm put Charles Dille at peace before he died on August 2, 1999 at age 85. It has put his eight adult children at </P> "	"nyt_eng_200112.gz"
"102554"	"he"	"smiled"	" LAND-IN-LIMBO _ The day before he died, Charles Dille came home. The ambulance turned off Feedwire Road into the pin oak-lined lane to his family's farm market. Though his eyes were all but shut, paramedics propped him up, hoping he might catch a final glimpse of his 489-acre farm. ``That night, he smiled,'' said Jim Dille, Charles Dille's youngest son. ``I believe he saw where he was.'' Sweet Arrow Farm put Charles Dille at peace before he died on August 2, 1999 at age 85. It has put his eight adult children at </P> "	"nyt_eng_200112.gz"
"110451"	"he"	"smiled"	" But it starts with Williams. The fire in him still rages. Saturday, when someone asked him about a kinder, gentler Gary Williams, he smiled, ``Thank you,'' but said he had only become more mellow around his grandson, David. </P> "	"nyt_eng_200203.gz"
"114245"	"he"	"smiled"	" During the news conference, Jorge Lopes said he felt sorry for the 20 nurses' aides in Newark who thought briefly that they might have won. Asked if he would offer them some of his millions, he smiled, shrugged and said: ``We'll see about that.'' </P> "	"nyt_eng_200204.gz"
"114261"	"he"	"smiled"	" During the news conference, Jorge Lopes said he felt sorry for the 20 nurses' aides in Newark who thought briefly that they might have won. Asked if he would offer them some of his millions, he smiled, shrugged and said: ``We'll see about that.'' </P> "	"nyt_eng_200204.gz"
"114284"	"he"	"smiled"	" During the news conference, Jorge Lopes said he felt sorry for the 20 nurses' aides in Newark who thought briefly that they might have won. Asked if he would offer them some of his millions, he smiled, shrugged and said: ``We'll see about that.'' </P> "	"nyt_eng_200205.gz"
"115116"	"he"	"smiled"	" Asked how he had been able to convince the United States not to ask for Saeed's extradition, he smiled, and said, ``I have my powers of persuasion.'' </P> "	"nyt_eng_200205.gz"
"115144"	"he"	"smiled"	" Asked how he had been able to convince the United States not to ask for Saeed's extradition, he smiled, and said, ``I have my powers of persuasion.'' </P> "	"nyt_eng_200205.gz"
"132442"	"he"	"smiled"	" When that description was translated to Yao, he smiled, blushed and shook his head. </P> "	"nyt_eng_200211.gz"
"138497"	"he"	"smiled"	" Two hours before Tim Wakefield tossed his first of many confounding knuckleballs Monday, Luis Sojo, the former Yankee who is also a coach in waiting, stood on the dugout steps and wondered how Mussina would react in the most important game of the season. When Sojo was asked about his expectations for Mussina, he smiled, paused and responded with a question of his own. </P> "	"nyt_eng_200310.gz"
"139573"	"they"	"smiled"	" As for the veterans who'll be doing the chasing? Well, they smiled, too. Perhaps because they've been around and know a thing or two about what's in store for Sunday. </P> "	"nyt_eng_200407.gz"
"144302"	"he"	"smiled"	" When Matsui was asked if he had made the right choice by signing with the Yankees, he smiled, arched his neck and remained a gentleman. He was in Boston, after all. </P> "	"nyt_eng_200410.gz"
"158712"	"he"	"smiled"	" Then, when asked how long it took him to get used to them last year, he smiled, Maybe two days. </P> "	"nyt_eng_200510.gz"
"159978"	"he"	"smiled"	" Bowles, who made two unsuccessful runs for the U.S. Senate, quickly charmed the professors, students and staff with his self-effacing humor. After a round of introductions at a morning meeting, he smiled, adding, I'm Erskine Bowles, and I've finally got a job! </P> "	"nyt_eng_200511.gz"
"166351"	"I"	"smiled"	" I wanted to say, Thank me for what? Instead, I smiled, shook her frail hand, and said, Thank you. </P> "	"nyt_eng_200605.gz"
