"pronoun"	"verb"	"context"	"filename"
"63622"	"he"	"conceded"	" ``You'd be surprised, what you can find for a salad,'' she says. ``Just look around your lawn, forage through your garden. There are so many delicacies that most people just pull up and throw away.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19960703.0513 type=multi > <DATELINE>  (BC-WORLD-BRIEFS-NYT) </DATELINE> <TEXT> WORLD NEWS IN BRIEF (JT) c.1996 N.Y. Times News Service  U.N. TRIBUNAL HEARS OF MASS MURDERS  THE HAGUE, Netherlands (NYT) _ The international war crimes tribunal shivered Wednesday with the details of mass murders as court investigators and U.N. troops pieced together in public the role of the Bosnian Serb commander in the widespread killing of civilians in Srebrenica, once designated a city of refuge in Bosnia.  Jean-Rene Ruez, a French police detective in charge of the Srebenica investigations for the prosecution, described events that were planned and executed with great precision as three brigades of the Bosnian Serb army overran the city in July 1995. Once occupied, at least three days of mass murder followed in and around the city. Ruez said that Muslim men and boys and even small children were tortured, mutilated and murdered on such a scale that Srebrenica became an emblem of the evil committed during the Bosnian War.  U.S. PROMISES ARMS SHIPMENTS TO BOSNIA  SARAJEVO, Bosnia-Herzegovina (NYT) _ The Clinton administration promised Wednesday to begin weapons shipments to Bosnia as early as this month if the Bosnian government approves a new defense law that would merge Muslim and Bosnian Croat troops.  But while the offer to the Bosnians of $360 million in military aid may sound tempting, Defense Secretary William Perry was unable to secure a promise that the defense law would be approved, a reflection of the shakiness of the so-called confederation of Muslims and Croats.  ``As soon as the defense law is approved, I will begin full-scale action'' to provide the Bosnian military with weapons and training, Perry told reporters after a meeting here with the Bosnian President Alija Izetbegovic. ``Agreement is near on that.''  But not, he conceded, near enough.  HILLARY CLINTON, POLISH WOMEN ACTIVISTS MEET  WARSAW, Poland (NYT) _ Hillary Clinton came to talk with women in Poland Wednesday and surprisingly found, six years after the end of communism, much what she finds at home: issues that range from sexual harassment to credit access, from family violence to politics.  She heard about the low number of women in public office, discrimination in employment and weak laws protecting the rights of women. But Mrs. Clinton, who had come as role model and listening post, ended up being a cheer leader with some practical tactical advice.  At a roundtable discussion with more than a dozen women activists hosted by Jolanta Kwasniewska, the wife of the Polish president, Aleksander Kwasniewski, Mrs. Clinton advised the women to join together in common cause.  ``I sense a lot of energy and good ideas and differences in approach by the organizations,'' Mrs. Clinton said.  NETANYAHU FACES CABINET CRISIS OVER SHARON  JERUSALEM (NYT) _ In a blunt public confrontation with Prime Minister Benjamin Netanyahu, Foreign Minister David Levy threatened to resign Wednesday if his political ally, Ariel Sharon, is not appointed to the cabinet by the time Netanyahu leaves for Washington on Monday.  The spat before television cameras and microphones at a meeting of Netanyahu's governing coalition exposed the simmering political tensions that have plagued the early days of his new administration.  It also demonstrated how traditional party politics have hamstrung attempts by Netanyahu, Israel's first directly-elected prime minister, to use his enhanced executive powers to govern like an American president.  CHECHENS SEE VOTING AS POINTLESS  GROZNY, Russia (NYT) _ The roads were deserted and the streets where empty in the normally bustling capital of this separatist Caucuses Republic, as people stayed at home to avoid Wednesday's blistering heat.  Many of Chechnya's potential 507,242 voters seemed to be more interested in watching a special triple feature of Mexican soap operas than participating in the Russian presidential elections.  Many feel that voting here is pointless saying that the results are known in advance. A highly placed official in the pro-Moscow Chechen government admitted that the voting was rigged.  ``In abnormal situations, we have to take abnormal measures,'' the official said, referring to the 17-month-old war that has left the capital in ruins and devastated the countryside.  ``We have fixed the elections here because we need to make sure that the Russian elections take place, otherwise the elections could be invalidated if Chechnya didn't participate. The last thing we need in Chechnya is more chaos in Moscow,'' said the official. </TEXT> </DOC> <DOC id=NYT_ENG_19960703.0514 type=multi > <DATELINE>  (BC-FINBRIEFS-NYT) </DATELINE> <TEXT> (ATTN: Ohio, Tenn., Ind., Pa., Md., Ark. Mo.) FINANCE BRIEFS (bl) c.1996 N.Y. Times News Service  Debt  _ Caliber System Inc., Akron, Ohio, filed with the Securities and Exchange Commission to sell as much as $400 million of debt securities. _ Federal Home Loan Mortgage Corp., known as Freddie Mac, is selling $10 million of debentures due in 2001 through First Tennessee Bank. Callable in one year, the debentures are priced at par to yield 7.29 percent.  Common Stock  _ Quality Dining Inc., Mishawaka, Ind., filed to sell 2.28 million shares. Schroder Wertheim &AMP; Co. will be the lead underwriter. _ RMH Teleservices Inc., Bryn Mawr, Pa., filed to sell 2.8 million shares in an initial public offering. Smith Barney Inc. will be the lead underwriter. _ Snyder Communications Inc., Bethesda, Md., filed to sell 12 million shares in an initial public offering. Merrill, Lynch &AMP; Co. will be the lead underwriter. _ Staffmark Inc., Fayetteville, Ark., filed to sell 5.5 million shares in an initial public offering. J.C Bradford &AMP; Co. will be the lead underwriter. _ Zoltek Cos., St. Louis, filed to sell two million shares. Merrill, Lynch &AMP; Co. will be the lead underwriter. </TEXT> </DOC> <DOC id=NYT_ENG_19960703.0515 type=story > <HEADLINE> ILLINOIS STOCKS: U.S. ROBOTICS LEADS INDEX DOWN FOR SECOND DAY </HEADLINE> <DATELINE> Chicago, July 3 (Bloomberg) (BC-ILLINOIS-STOCKS-BLOOM) </DATELINE> <TEXT> "	"nyt_eng_199607.gz"
"64174"	"he"	"conceded"	" It is unclear, he conceded, whether these chemicals are a cause or effect of HIV resistance. His lab is administering chemokines to monkeys to see whether the substances guard against infection. </P> "	"nyt_eng_199607.gz"
"64194"	"he"	"conceded"	" It is unclear, he conceded, whether these chemicals are a cause or effect of HIV resistance. His lab is administering chemokines to monkeys to see whether the substances guard against infection. </P> "	"nyt_eng_199607.gz"
"64706"	"he"	"conceded"	" The government will not be able to reduce taxes, Chirac said, until next year at the earliest, though they were, he conceded, ``unbearably'' high _ all things considered, taking a bite of more than half of every wage earner's paycheck. </P> "	"nyt_eng_199607.gz"
"68045"	"he"	"conceded"	" Because the wreckage has been under water for a month, some evidence has dissolved or washed away. If clear evidence is never found and a highly unusual mechanical malfunction is ruled out, Kallstrom said, the FBI will face the challenge of pursuing a circumstantial case. That, he conceded, could be as unsatisfying to jurors as it is to the public. </P> "	"nyt_eng_199608.gz"
"68076"	"he"	"conceded"	" And, he conceded, the vagaries of a circumstantial case could be as unsatisfying to jurors as it would be to the public. </P> "	"nyt_eng_199608.gz"
"69501"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199608.gz"
"69504"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199608.gz"
"70604"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199609.gz"
"70615"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199609.gz"
"70674"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199609.gz"
"70685"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199609.gz"
"71858"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199609.gz"
"71870"	"he"	"conceded"	" As for the electoral big picture, Gephardt argued that it has been transformed since the start of the 104th Congress when, he conceded, ``none of us had a clear understanding of what Republicans would do with this new majority status.'' </P> "	"nyt_eng_199609.gz"
"72840"	"he"	"conceded"	" Acknowledging his own unpopularity in Texas in the past, he conceded, ``We haven't done as well here, because the Republicans have had a big leg up, and they did a pretty good job of characterizing me in a way that would not be acceptable to a lot of Texas voters.'' </P> "	"nyt_eng_199609.gz"
"73890"	"he"	"conceded"	" Farr argued that striking down the must-carry provision would enable cable systems to carry the programming that their subscribers most want to watch. If a broadcast station has a sizable following, market forces will compel the cable system to carry it, he said. ``Lightly viewed'' broadcast stations might well be dropped, he conceded, and replaced with cable programming that would draw a bigger audience _ and bigger revenues. </P> "	"nyt_eng_199610.gz"
"73892"	"he"	"conceded"	" Farr argued that striking down the must-carry provision would enable cable systems to carry the programming that their subscribers most want to watch. If a broadcast station has a sizable following, market forces will compel the cable system to carry it, he said. ``Lightly viewed'' broadcast stations might well be dropped, he conceded, and replaced with cable programming that would draw a bigger audience _ and bigger revenues. </P> "	"nyt_eng_199610.gz"
"74654"	"he"	"conceded"	" True, he conceded, any film about the slain civil rights leader was better than no film at all. But he still found Lee's treatment lacking because ``it's not like black people just got here Saturday. If you know what's happening, why do something less than that?'' </P> "	"nyt_eng_199610.gz"
"74657"	"he"	"conceded"	" Although it was more of a proclamation than a prediction, Torre started talking about the World Series in February. It was still chilly in Tampa, Fla., and player's arms and legs were sore, but Torre was already thinking about securing his first World Series ring in 32 years of professional baseball. Still, he conceded, ``I never thought this day would come for me.'' </P> "	"nyt_eng_199610.gz"
"74693"	"he"	"conceded"	" True, he conceded, any film about the slain civil rights leader was better than no film at all. But he still found Lee's treatment lacking because ``it's not like black people just got here Saturday. If you know what's happening, why do something less than that?'' </P> "	"nyt_eng_199610.gz"
"74703"	"he"	"conceded"	" Although it was more of a proclamation than a prediction, Torre started talking about the World Series in February. It was still chilly in Tampa, Fla., and player's arms and legs were sore, but Torre was already thinking about securing his first World Series ring in 32 years of professional baseball. Still, he conceded, ``I never thought this day would come for me.'' </P> "	"nyt_eng_199610.gz"
"75113"	"he"	"conceded"	" Next year, Logan said, he has a simple mission: Avoid a sophomore slump. ``I want us to grow by 15 percent in all categories,'' he said. To do that, he conceded, means winning over the ``general sports fan'' _ people who would otherwise watch baseball or play sports themselves. </P> "	"nyt_eng_199610.gz"
"76950"	"he"	"conceded"	" ``We normally go out and define the other guy when he's a blank slate.'' But in 1996, he conceded, ``We let them do it ... Clinton very wisely co-opted the issues where Republicans normally try to beat the hell out of the Democrats.'' </P> "	"nyt_eng_199611.gz"
"76964"	"he"	"conceded"	" The outlook in the House, where Democrats need a net gain of 19 seats to regain majority status, is even less clear, said Charles Cook, one of the nation's most respected political forecasters. ``I'm on the edge'' of making a prediction, the editor of the Cook Political Report said in an appearance on C-Span. But, he conceded, ``I don't know.'' </P> "	"nyt_eng_199611.gz"
"76980"	"he"	"conceded"	" The outlook in the House, where Democrats need a net gain of 19 seats to regain majority status, is even less clear, said Charles Cook, one of the nation's most respected political forecasters. ``I'm on the edge'' of making a prediction, the editor of the Cook Political Report said in an appearance on C-Span. But, he conceded, ``I don't know.'' </P> "	"nyt_eng_199611.gz"
"81794"	"he"	"conceded"	" The Christmas celebration was a major reason that Barnett bought a house on this street. ``We knew we were moving on the lane,'' Barnett said. ``I dress up every year as Frosty and give out candy canes for the kids.'' Now and then, he conceded, Frosty creates problems. </P> "	"nyt_eng_199612.gz"
"81807"	"he"	"conceded"	" Shenkman chuckled about that. The lower value that the law allows to be placed on the house for gift taxes, he conceded, is ``obviously a fiction.'' </P> "	"nyt_eng_199612.gz"
"82844"	"they"	"conceded"	" If so, it is only because Texas had farther to fall in terms of public perception. The Longhorns (8-5) spent the past month riding a wave of emotion triggered by the team's 37-27 upset of then-No. 3 Nebraska in the inaugural Big 12 championship game. Suddenly, the players' worst fears have been realized: Most observers, they conceded, will now consider the Dec. 7 result a fluke rather than a sign that the Texas program is on the rise. </P> "	"nyt_eng_199701.gz"
"84401"	"he"	"conceded"	" But Aland's bias, he conceded, has to do with the obvious fact that the Rooneys can give Timmy a safer, healthier, more privileged and perhaps more productive life. But in spite of the testimony of chaos and bad characters hanging around the Reynolds apartment, there was a suggestion, in what Sharon Reynolds had to say, that she, her sister and mother are supporting each other against very tough odds, losing a few rounds but winning some, too. </P> "	"nyt_eng_199701.gz"
"86823"	"he"	"conceded"	" Still, he conceded, ``We didn't get everything we wanted. But we could have walked out of here with nothing, and I don't think that was in the best interests of our football team.'' </P> "	"nyt_eng_199702.gz"
"86827"	"he"	"conceded"	" Still, he conceded, ``We didn't get everything we wanted. But we could have walked out of here with nothing, and I don't think that was in the best interests of our football team.'' </P> "	"nyt_eng_199702.gz"
"87067"	"he"	"conceded"	" He noted that the administration sought to increase annual weapons procurement spending by 30 percent, to more than $60 billion by the year 2002. But, he conceded, ``it's going to be a very hard climb.'' </P> "	"nyt_eng_199702.gz"
"89165"	"he"	"conceded"	" ``I would not be a proponent of lowering the rate,'' Bill Gates Sr., the father and namesake of the Microsoft founder, said in response to a question during a conference call with reporters Tuesday. ``I don't think it's all that bad.'' But, he conceded, ``it seems likely in the debate that that is going to occur.'' </P> "	"nyt_eng_200102.gz"
"91952"	"he"	"conceded"	" ``It could have been my last game played for the last five years,'' Bourque said. Retirement, he conceded, ``is getting closer, that's for sure.'' </P> "	"nyt_eng_200105.gz"
"93773"	"he"	"conceded"	" Buffalo: Waddell said that he ran into Sabres GM Darcy Regier on Wednesday. Following the call, he conceded, ``We ran into each other in the bathroom. He said something like, `I guess we should talk.' I said, `Why should we talk? I thought the deal was made.' I'm sure in the next 24 hours we will meet.'' Any deal with the Sabres would have to bring at least a goaltender and unsigned center Michael Peca. Buffalo has Martin Biron and prospects Mika Noronen and Ryan Miller behind Dominik Hasek. But Hasek's possible departure from the Sabres could diminish the chance of a deal. </P> "	"nyt_eng_200106.gz"
"93972"	"he"	"conceded"	" The friend, Warren Jerrems, an accountant who knew Sands through church activities, said he had agreed to be secretly wired by federal agents, thinking, perhaps hoping, he conceded, that it might exonerate his friend. But Sands had confessed, he said, to terrible dreams in which he believed that he was directed to burn a house near his own, and then had burned some other homes under construction farther away to distract attention from himself. </P> "	"nyt_eng_200106.gz"
"93998"	"he"	"conceded"	" The friend, Warren Jerrems, an accountant who knew Sands through church activities, said he had agreed to be secretly wired by federal agents, thinking, perhaps hoping, he conceded, that it might exonerate his friend. But Sands had confessed, he said, to terrible dreams in which he believed that he was directed to burn a house near his own, and then had burned some other homes under construction farther away to distract attention from himself. </P> "	"nyt_eng_200106.gz"
"94541"	"he"	"conceded"	" But he added that prosecutors could seek to present more documentation of violations and seek expansive remedies. An obstacle, he conceded, would be the appeals court's references to the fact that past breakups in antitrust cases have involved companies consolidated through mergers. </P> "	"nyt_eng_200106.gz"
"95013"	"he"	"conceded"	" But, he conceded, ``This changes the environment quite a bit.'' </P> "	"nyt_eng_200107.gz"
"99104"	"he"	"conceded"	" ``We don't see any evidence of al-Qaida in Iraq,'' the official said. ``Not as a base, not as financial support.'' Still, he conceded, proof could emerge. ``The only reason they might cooperate is the basic common hate of America and Israel,'' the official said, ``But we don't think he's the bad guy _ he's the bad guy _ but not for this story.'' </P> "	"nyt_eng_200110.gz"
"99129"	"he"	"conceded"	" ``We don't see any evidence of al-Qaida in Iraq,'' the official said. ``Not as a base, not as financial support.'' Still, he conceded, proof could emerge. ``The only reason they might cooperate is the basic common hate of America and Israel,'' the official said, ``But we don't think he's the bad guy _ he's the bad guy _ but not for this story.'' </P> "	"nyt_eng_200110.gz"
"100415"	"she"	"conceded"	" Monica Kehrer, a graphic designer who took a two-week trip with her boyfriend from New York to Florida in a rented Buick last month, enjoyed the wind blowing her hair and the music blaring from the radio. But, she conceded, it didn't live up to expectations. </P> "	"nyt_eng_200111.gz"
"101268"	"he"	"conceded"	" ``I don't think we would have been at the table had we not withheld our support, so they would at least come and deal,'' said Walsh, who sat down with Daniels late Wednesday night. Even so, he conceded, that ``New York was in a position where we were trying to bring down a defense bill while we have a war going on. That's pretty tough.'' </P> "	"nyt_eng_200111.gz"
"102128"	"they"	"conceded"	" It is possible, they conceded, that she might have in fact received something in the mail that had been directly contaminated by a Leahy or Daschle letter and it simply has not been found. Or she might have received a piece of mail that had been contaminated in some minor way by a letter that itself had been contaminated in New Jersey. </P> "	"nyt_eng_200111.gz"
"103180"	"he"	"conceded"	" But, he conceded, last week's high-seas battle, about 800 miles southwest of here, so rattled local fisherman, that coast guard officials have given security talks to the Maizuru fishermen's association. </P> "	"nyt_eng_200201.gz"
"104308"	"he"	"conceded"	" Those steep costs are one reason the reverse mortgage loan is not generally suitable for short-term financing. Gary Schatsky, a New York financial adviser and lawyer, said that in his opinion reverse mortgages are so costly that ``they should not be the first, second or third choice of most people.'' But, he conceded, ``they're tremendous for people to be able to access their equity if they have no other money to live off.'' </P> "	"nyt_eng_200201.gz"
"106710"	"he"	"conceded"	" Shortcomings cited by lawmakers were a problem a decade ago, he conceded, but have been corrected. The universities, Ulrich said, are ``pretty responsible, fiscally.'' </P> "	"nyt_eng_200202.gz"
"107117"	"he"	"conceded"	" Moulessehoul says he can still return to Algeria, where his books are also on sale, but he has now chosen to make his home in France. In the future, though, he intends to look away from his past. ``I no longer want to write about myself because that will lead to schizophrenia and paranoia,'' he said. ``I also don't need to write about Algeria. My new novel is set in a faraway country. I'd like to think I am a writer who can understand man wherever he is.'' But for that, he conceded, he first needed to write ``L'Imposture des Mots.'' </P> "	"nyt_eng_200202.gz"
"108518"	"he"	"conceded"	" Sal Russo, Simon's chief strategist, credited his candidate with running a strong campaign and not getting mired in controversial social issues. But, he conceded, ``probably most important is good luck.'' Russo said that Simon also benefited from former Mayor Rudolph W. Giuliani's visit here last week to stump with Simon. </P> "	"nyt_eng_200203.gz"
"108519"	"he"	"conceded"	" Sal Russo, Simon's chief strategist, credited his candidate with running a strong campaign and not getting mired in controversial social issues. But, he conceded, ``probably most important is good luck.'' Russo said that Simon also benefited from former Mayor Rudolph W. Giuliani's visit here last week to stump with Simon. </P> "	"nyt_eng_200203.gz"
"109755"	"he"	"conceded"	" ``It was a good orchard,'' said Wentz, who turned 60 goats loose in the field last year. There's not much money in cabrito, or goat meat, he conceded, but the water in a nearby resaca, or irrigation lake, was drawn down and too salty to do the grapefruit any good. </P> "	"nyt_eng_200203.gz"
"109761"	"he"	"conceded"	" ``It was a good orchard,'' said Wentz, who turned 60 goats loose in the field last year. There's not much money in cabrito, or goat meat, he conceded, but the water in a nearby resaca, or irrigation lake, was drawn down and too salty to do the grapefruit any good. </P> "	"nyt_eng_200203.gz"
"111356"	"he"	"conceded"	" Alavi did say that until recently, when more than 200 prisoners were set free at the behest of elders from Kandahar, there were more than 500 Taliban _ meaning Pashtun _ in Herat's central jail. He also said that Herat's highest-ranking Taliban prisoner, the former governor of Badghis, had been released. Those remaining, he conceded, are low-level, but they are to stay in jail until their innocence can be determined. </P> "	"nyt_eng_200204.gz"
"111371"	"he"	"conceded"	" Alavi did say that until recently, when more than 200 prisoners were set free at the behest of elders from Kandahar, there were more than 500 Taliban _ meaning Pashtun _ in Herat's central jail. He also said that Herat's highest-ranking Taliban prisoner, the former governor of Badghis, had been released. Those remaining, he conceded, are low-level, but they are to stay in jail until their innocence can be determined. </P> "	"nyt_eng_200204.gz"
"111866"	"he"	"conceded"	" A small effect may exist in subjective symptoms, like pain, he conceded, but not in doctor-observable ones like swelling. </P> "	"nyt_eng_200204.gz"
"112962"	"he"	"conceded"	" Kolman said he saw his role in life as assuaging people's fears. Sometimes, he conceded, this means not building a panic room for his callers, but rather talking them out of their delusions, even if it means an hour on the phone with a perfect stranger. </P> "	"nyt_eng_200204.gz"
"113812"	"he"	"conceded"	" Still, he conceded, while the company should not have a problem meeting the first interest payment, ``if results got worse it could start to get tight.'' </P> "	"nyt_eng_200204.gz"
"115283"	"he"	"conceded"	" It's a sterile look, he conceded, especially when most property managers are cutting back or eliminating spring planting of annuals. ``But there are things you can do. We might consider putting potted plants around there,'' he said. </P> "	"nyt_eng_200205.gz"
"115510"	"he"	"conceded"	" Chang wants his Korean owners and the Polish government to help form a new, smaller company, provisionally called NSC, and then sell it. ``The future depends on finding a new investor,'' he said, ``if we can succeed in establishing NSC with a minimum number of people and minimal costs.'' So far, he conceded, there are no buyers. </P> "	"nyt_eng_200205.gz"
"117285"	"he"	"conceded"	" Beasley was mocked in his largely African-American neighborhood, he conceded, for his perverse interest in soccer. ``They always wanted me to play basketball and football,'' he said of his friends. ``They said soccer was a girls sport.'' </P> "	"nyt_eng_200206.gz"
"117475"	"he"	"conceded"	" Yes, it was true, he conceded, that with the push of a button all of Islamabad could disappear in a moment. ``But so would New Delhi and Bombay,'' he said brightly, naming two cities in India. </P> "	"nyt_eng_200206.gz"
"117796"	"he"	"conceded"	" From an early age, he had difficulty living up to the high expectations his family set, he told friends. His father was a professor, his mother was a pediatrician, and his two brothers went on to earn advanced degrees. His own path, he conceded, was more tortured. </P> "	"nyt_eng_200206.gz"
"120457"	"he"	"conceded"	" ``I didn't have much competition in the `70s, just Monty Hall giving $5,000 to a woman dressed as a chicken-salad sandwich,'' he recalled. In the '80s, he conceded, his show found it difficult to secure appearances by conservative commentators, who found Donahue's liberal politics anathema. </P> "	"nyt_eng_200207.gz"
"120757"	"he"	"conceded"	" Dr. Wulf H. Utian, executive director of the North American Menopause Society, said he wants to see the results of that study before he makes a final decision on whether to recommend estrogen use. Still, he conceded, the accumulating evidence warrants that physicians adopt new thinking on hormones. </P> "	"nyt_eng_200207.gz"
"121517"	"he"	"conceded"	" He is not so strict, however, about Elvis impersonators, who, he conceded, do have the First Amendment right of free speech. ``They're a headache, but we'd miss them if they went away,'' he said. </P> "	"nyt_eng_200208.gz"
"122545"	"he"	"conceded"	" ``The thing I like the most about the show is something happens,'' Mizrahi said. What happens, he conceded, may be as minimal as one of Garofalo's Labradors urinating on the all-white set or Mizrahi shopping with Kristin Davis or singing ``Sweet Lotus Blossom.'' </P> "	"nyt_eng_200208.gz"
"122571"	"he"	"conceded"	" But, he conceded, there might be a benefit to what he called ``an assault on our cultural ecology.'' </P> "	"nyt_eng_200208.gz"
"127446"	"he"	"conceded"	" Technology can be misused, he conceded, citing the Sept. 11 attacks. And some people recoil at the thought of creating cyborgs _ hybrids of man and machine. But people already have implants in their brains to combat conditions like Parkinson's disease, so in Kurzweil's view the question of whether to create cyborgs has already been answered. For him, the issue is how rapidly science and technology move forward. </P> "	"nyt_eng_200210.gz"
"128195"	"he"	"conceded"	" Still, he conceded, ``it is insane. Maybe the Giants might do something, but not this year. It's kind of wait till next year already.'' </P> "	"nyt_eng_200210.gz"
"128196"	"he"	"conceded"	" Still, he conceded, ``it is insane. Maybe the Giants might do something, but not this year. It's kind of wait till next year already.'' </P> "	"nyt_eng_200210.gz"
"128199"	"he"	"conceded"	" Still, he conceded, ``it is insane. Maybe the Giants might do something, but not this year. It's kind of wait till next year already.'' </P> "	"nyt_eng_200210.gz"
"128206"	"he"	"conceded"	" French attitudes toward blacks, he conceded, are ambiguous. The cradle of human rights, Paris raised a statue early in the last century to Toussaint-Louverture, the black Haitian liberator. For years, the French have regularly denounced American racism, and the road from Harlem to Paris was wide, inviting talented African-Americans like the singer Josephine Baker, musicians like Sydney Bechet and writers like Richard Wright, Langston Hughes and James Baldwin. </P> "	"nyt_eng_200210.gz"
"128241"	"he"	"conceded"	" Still, he conceded, ``it is insane. Maybe the Giants might do something, but not this year. It's kind of wait till next year already.'' </P> "	"nyt_eng_200210.gz"
"128242"	"he"	"conceded"	" Still, he conceded, ``it is insane. Maybe the Giants might do something, but not this year. It's kind of wait till next year already.'' </P> "	"nyt_eng_200210.gz"
"128805"	"he"	"conceded"	" This newer wave of visitors, nevertheless, has caused some controversy. A hint of annoyance is sometimes evident as church members complain that they are on display. One Harlem minister admitted to mixed feelings about visitors who tend to behave like members of an audience rather than as worshipers. Few bow their heads in prayer. Fewer still join in as the congregations sing from their hymnals. But, he conceded, language may be a barrier to participation. </P> "	"nyt_eng_200210.gz"
"129498"	"they"	"conceded"	" In a concluding chapter of their book, Steckel and Rose said the study showed that ``the health decline was precipitous with the changes in ecological environments where people lived.'' It is not a new idea in anthropology, they conceded, ``but scholars in general have yet to absorb it.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20021028.0210 type=story > <HEADLINE> FDA VOWS CRACKDOWN ON CONTACT LENSES </HEADLINE> <DATELINE> 10-28-02 17:10:00EST (BC-SCI-CONTACT-LENSES-NY) </DATELINE> <TEXT> "	"nyt_eng_200210.gz"
"129945"	"he"	"conceded"	" ``Let's say you're a successful artist _ your last album sold, say, 1.5 million copies,'' he said. A performer with such a track record might negotiate an advance against royalties of around $1 million. This, he conceded, sounds like a lot of money. </P> "	"nyt_eng_200211.gz"
"135377"	"she"	"conceded"	" ``We're convinced once you watch us, you'll continue to come back and watch us,'' Ong said. And yes, she conceded, the New York-area audience, which includes a sizable cadre of decision-makers, advertising executives and business heavyweights, is one whose loyalty she would love to have. </P> "	"nyt_eng_200212.gz"
"139106"	"he"	"conceded"	" The education, he conceded, started in 1999. The Colts, who one year earlier had taken Peyton Manning with the No. 1 pick in the draft, had used the fourth choice to select James after his brilliant career with the Hurricanes. He possessed great talent, and there was an equal amount of cockiness, too, but during the course of that first season, James realized he had moved on to a more serious level of football. </P> "	"nyt_eng_200401.gz"
"139224"	"he"	"conceded"	" It would be, he conceded, a ``longshot.'' Longshots, however, sometimes win, said Kucinich, mentioning the race horse Seabiscuit. </P> "	"nyt_eng_200402.gz"
"142648"	"he"	"conceded"	" One month ago, in an essay posted on a progressive Web site, Burkett theorized that Killian would have been a likely person to know more about Bush's service. But, he conceded, I have found no documentation from LTC Killian's hand or staff that indicate that this unit was involved in any complicit way to ... cover for the failures of 1Lt. Bush ..  Burkett went on the say, On the contrary, LTC Killian's remarks are rare. </P> "	"nyt_eng_200409.gz"
"144469"	"he"	"conceded"	" Carruth said he never intended the film to mirror his life. But, he conceded, when you're in a garage in the July heat of Dallas, filming a story about a bunch of guys in a garage in the July heat of Dallas, it can start to seem self-referential, rather like his favorite branch of math: nonlinear dynamics. </P> "	"nyt_eng_200410.gz"
"145249"	"he"	"conceded"	" BayBio, the trade group representing biotech companies in the Bay area, did not even get around to endorsing Proposition 71 until last Thursday. Matthew M. Gardner, its president, said the organization was waiting for answers to some questions from the measure's backers. But, he conceded, for most of his members Proposition 71 was not the first thing on their mind. </P> "	"nyt_eng_200411.gz"
"145655"	"he"	"conceded"	" Chances of a mass reversal in the Democratic ranks are slim to none, Democratic strategist David Axelrod said. I don't think if we opposed a constitutional amendment before, we should support it now, Axelrod said. That would be craven and stupid. But, he conceded, the 11-state sweep did signal a greater truth about the dilemma facing his party. There is a more meaningful question about values that needs to be addressed. </P> "	"nyt_eng_200411.gz"
"146152"	"he"	"conceded"	" Albright calls himself an optimist, believing that inspections and persuasion can still prevent wider proliferation, but, he conceded, we've reached a point where if we don't solve some of these problems, it becomes overwhelming. </P> "	"nyt_eng_200411.gz"
"149771"	"he"	"conceded"	" We're not top tier in scale and size, said Brian D. Finn, a First Boston veteran who was recently named the firm's sole president. While he said the firm was first tier in businesses it has focused on, such as leveraged finance and private equity, he conceded, that there's a top five and a second five, and we're second five. </P> "	"nyt_eng_200502.gz"
"150640"	"she"	"conceded"	" Rhimes said she was thrilled to get the chance to inherit the big Housewives audience. Of course, she conceded, it's a little scary -- there's some pressure. </P> "	"nyt_eng_200503.gz"
"151124"	"he"	"conceded"	" But, he conceded, he could have sold at other times during the year, and said that fact reduced the sympathy he received from some on Capitol Hill, although he has hopes that Congress may make it possible for people in his position to get their alternative minimum taxes back if the shares collapse before they are sold. </P> "	"nyt_eng_200503.gz"
"155192"	"he"	"conceded"	" Even now, Woodruff can't explain why he and his wife, Sharon, took a chance on the ambitious young architect who had never built a house. It is, he conceded, perhaps the craziest thing he has ever done. </P> "	"nyt_eng_200507.gz"
